stid	a1	a2	a3	a4	a5	a6	a7
Kpne-ST-79	Kpne-gapA-1	Kpne-mdh-1	Kpne-tonB-1	Kpne-infB-6	Kpne-pgi-1	Kpne-rpoB-5	Kpne-phoE-1
Kpne-ST-80	Kpne-gapA-1	Kpne-mdh-1	Kpne-tonB-1	Kpne-infB-6	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-4
Kpne-ST-81	Kpne-gapA-2	Kpne-mdh-16	Kpne-tonB-33	Kpne-infB-6	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-4
Kpne-ST-82	Kpne-gapA-2	Kpne-mdh-1	Kpne-tonB-33	Kpne-infB-6	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-4
Kpne-ST-83	Kpne-gapA-11	Kpne-mdh-1	Kpne-tonB-33	Kpne-infB-6	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-4
Kpne-ST-84	Kpne-gapA-2	Kpne-mdh-16	Kpne-tonB-33	Kpne-infB-13	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-4
Kpne-ST-85	Kpne-gapA-2	Kpne-mdh-1	Kpne-tonB-22	Kpne-infB-3	Kpne-pgi-8	Kpne-rpoB-1	Kpne-phoE-1
Kpne-ST-86	Kpne-gapA-9	Kpne-mdh-2	Kpne-tonB-27	Kpne-infB-4	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-1
Kpne-ST-87	Kpne-gapA-5	Kpne-mdh-5	Kpne-tonB-24	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-7
Kpne-ST-88	Kpne-gapA-7	Kpne-mdh-2	Kpne-tonB-4	Kpne-infB-3	Kpne-pgi-2	Kpne-rpoB-4	Kpne-phoE-6
Kpne-ST-89	Kpne-gapA-10	Kpne-mdh-14	Kpne-tonB-4	Kpne-infB-3	Kpne-pgi-2	Kpne-rpoB-4	Kpne-phoE-6
Kpne-ST-90	Kpne-gapA-10	Kpne-mdh-1	Kpne-tonB-29	Kpne-infB-6	Kpne-pgi-9	Kpne-rpoB-4	Kpne-phoE-12
Kpne-ST-91	Kpne-gapA-10	Kpne-mdh-1	Kpne-tonB-9	Kpne-infB-6	Kpne-pgi-9	Kpne-rpoB-4	Kpne-phoE-12
Kpne-ST-92	Kpne-gapA-10	Kpne-mdh-1	Kpne-tonB-9	Kpne-infB-6	Kpne-pgi-9	Kpne-rpoB-12	Kpne-phoE-12
Kpne-ST-93	Kpne-gapA-10	Kpne-mdh-1	Kpne-tonB-9	Kpne-infB-11	Kpne-pgi-9	Kpne-rpoB-4	Kpne-phoE-12
Kpne-ST-94	Kpne-gapA-13	Kpne-mdh-18	Kpne-tonB-9	Kpne-infB-15	Kpne-pgi-16	Kpne-rpoB-13	Kpne-phoE-25
Kpne-ST-95	Kpne-gapA-10	Kpne-mdh-1	Kpne-tonB-9	Kpne-infB-6	Kpne-pgi-11	Kpne-rpoB-4	Kpne-phoE-12
Kpne-ST-96	Kpne-gapA-10	Kpne-mdh-1	Kpne-tonB-9	Kpne-infB-6	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-12
Kpne-ST-97	Kpne-gapA-10	Kpne-mdh-1	Kpne-tonB-9	Kpne-infB-1	Kpne-pgi-9	Kpne-rpoB-4	Kpne-phoE-1
Kpne-ST-98	Kpne-gapA-1	Kpne-mdh-20	Kpne-tonB-1	Kpne-infB-6	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-1
Kpne-ST-99	Kpne-gapA-2	Kpne-mdh-2	Kpne-tonB-1	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-17
Kpne-ST-100	Kpne-gapA-2	Kpne-mdh-5	Kpne-tonB-6	Kpne-infB-6	Kpne-pgi-5	Kpne-rpoB-4	Kpne-phoE-4
Kpne-ST-101	Kpne-gapA-2	Kpne-mdh-1	Kpne-tonB-6	Kpne-infB-6	Kpne-pgi-5	Kpne-rpoB-1	Kpne-phoE-4
Kpne-ST-102	Kpne-gapA-14	Kpne-mdh-1	Kpne-tonB-23	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-7	Kpne-phoE-21
Kpne-ST-103	Kpne-gapA-4	Kpne-mdh-1	Kpne-tonB-6	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-7
Kpne-ST-104	Kpne-gapA-2	Kpne-mdh-1	Kpne-tonB-43	Kpne-infB-3	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-2
Kpne-ST-105	Kpne-gapA-2	Kpne-mdh-2	Kpne-tonB-18	Kpne-infB-3	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-1
Kpne-ST-106	Kpne-gapA-4	Kpne-mdh-1	Kpne-tonB-9	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-1
Kpne-ST-107	Kpne-gapA-2	Kpne-mdh-2	Kpne-tonB-39	Kpne-infB-1	Kpne-pgi-17	Kpne-rpoB-1	Kpne-phoE-27
Kpne-ST-108	Kpne-gapA-2	Kpne-mdh-2	Kpne-tonB-18	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-3
