stid	a1	a2	a3	a4	a5	a6	a7
Saur-ST-2848	Saur-pta_-4	Saur-gmk_-1	Saur-glpf-1	Saur-aroe-415	Saur-arcc-2	Saur-tpi_-4	Saur-yqil-3
Saur-ST-2849	Saur-pta_-100	Saur-gmk_-15	Saur-glpf-1	Saur-aroe-1	Saur-arcc-3	Saur-tpi_-1	Saur-yqil-10
Saur-ST-2850	Saur-pta_-20	Saur-gmk_-2	Saur-glpf-19	Saur-aroe-416	Saur-arcc-3	Saur-tpi_-26	Saur-yqil-39
Saur-ST-2851	Saur-pta_-1	Saur-gmk_-1	Saur-glpf-1	Saur-aroe-417	Saur-arcc-1	Saur-tpi_-1	Saur-yqil-1
Saur-ST-2852	Saur-pta_-12	Saur-gmk_-1	Saur-glpf-1	Saur-aroe-13	Saur-arcc-13	Saur-tpi_-11	Saur-yqil-337
Saur-ST-2853	Saur-pta_-12	Saur-gmk_-4	Saur-glpf-1	Saur-aroe-43	Saur-arcc-1	Saur-tpi_-1	Saur-yqil-319
Saur-ST-2854	Saur-pta_-287	Saur-gmk_-34	Saur-glpf-321	Saur-aroe-406	Saur-arcc-36	Saur-tpi_-52	Saur-yqil-302
Saur-ST-2855	Saur-pta_-11	Saur-gmk_-15	Saur-glpf-1	Saur-aroe-1	Saur-arcc-12	Saur-tpi_-1	Saur-yqil-338
Saur-ST-2856	Saur-pta_-1	Saur-gmk_-1	Saur-glpf-362	Saur-aroe-1	Saur-arcc-1	Saur-tpi_-1	Saur-yqil-331
Saur-ST-2857	Saur-pta_-19	Saur-gmk_-2	Saur-glpf-15	Saur-aroe-418	Saur-arcc-19	Saur-tpi_-20	Saur-yqil-15
Saur-ST-2858	Saur-pta_-6	Saur-gmk_-2	Saur-glpf-363	Saur-aroe-2	Saur-arcc-2	Saur-tpi_-3	Saur-yqil-2
Saur-ST-2859	Saur-pta_-315	Saur-gmk_-1	Saur-glpf-4	Saur-aroe-1	Saur-arcc-4	Saur-tpi_-5	Saur-yqil-4
Saur-ST-2860	Saur-pta_-10	Saur-gmk_-6	Saur-glpf-8	Saur-aroe-14	Saur-arcc-10	Saur-tpi_-3	Saur-yqil-339
Saur-ST-2861	Saur-pta_-12	Saur-gmk_-1	Saur-glpf-364	Saur-aroe-13	Saur-arcc-13	Saur-tpi_-11	Saur-yqil-13
Saur-ST-2862	Saur-pta_-6	Saur-gmk_-2	Saur-glpf-2	Saur-aroe-419	Saur-arcc-2	Saur-tpi_-3	Saur-yqil-2
Saur-ST-2863	Saur-pta_-10	Saur-gmk_-217	Saur-glpf-8	Saur-aroe-14	Saur-arcc-10	Saur-tpi_-3	Saur-yqil-2
Saur-ST-2864	Saur-pta_-6	Saur-gmk_-2	Saur-glpf-365	Saur-aroe-2	Saur-arcc-2	Saur-tpi_-3	Saur-yqil-2
