stid	a1	a2	a3	a4	a5	a6	a7
Ecol-ST-1106	Ecol-MDH-147	Ecol-GYRB-3	Ecol-RECA-6	Ecol-ICD-135	Ecol-PURA-8	Ecol-FUMC-19	Ecol-ADK-6
Ecol-ST-1107	Ecol-MDH-9	Ecol-GYRB-12	Ecol-RECA-7	Ecol-ICD-16	Ecol-PURA-143	Ecol-FUMC-4	Ecol-ADK-16
Ecol-ST-1108	Ecol-MDH-9	Ecol-GYRB-173	Ecol-RECA-7	Ecol-ICD-16	Ecol-PURA-7	Ecol-FUMC-4	Ecol-ADK-16
Ecol-ST-1109	Ecol-MDH-138	Ecol-GYRB-4	Ecol-RECA-2	Ecol-ICD-140	Ecol-PURA-8	Ecol-FUMC-7	Ecol-ADK-10
Ecol-ST-1110	Ecol-MDH-11	Ecol-GYRB-5	Ecol-RECA-7	Ecol-ICD-1	Ecol-PURA-136	Ecol-FUMC-4	Ecol-ADK-137
Ecol-ST-1111	Ecol-MDH-11	Ecol-GYRB-69	Ecol-RECA-7	Ecol-ICD-9	Ecol-PURA-35	Ecol-FUMC-4	Ecol-ADK-6
Ecol-ST-1112	Ecol-MDH-8	Ecol-GYRB-5	Ecol-RECA-2	Ecol-ICD-10	Ecol-PURA-1	Ecol-FUMC-11	Ecol-ADK-10
Ecol-ST-1113	Ecol-MDH-9	Ecol-GYRB-12	Ecol-RECA-7	Ecol-ICD-10	Ecol-PURA-8	Ecol-FUMC-6	Ecol-ADK-6
Ecol-ST-1114	Ecol-MDH-12	Ecol-GYRB-5	Ecol-RECA-2	Ecol-ICD-10	Ecol-PURA-1	Ecol-FUMC-27	Ecol-ADK-10
Ecol-ST-1115	Ecol-MDH-8	Ecol-GYRB-1	Ecol-RECA-2	Ecol-ICD-91	Ecol-PURA-8	Ecol-FUMC-196	Ecol-ADK-6
Ecol-ST-1116	Ecol-MDH-9	Ecol-GYRB-8	Ecol-RECA-2	Ecol-ICD-12	Ecol-PURA-2	Ecol-FUMC-12	Ecol-ADK-12
Ecol-ST-1117	Ecol-MDH-5	Ecol-GYRB-174	Ecol-RECA-4	Ecol-ICD-6	Ecol-PURA-16	Ecol-FUMC-210	Ecol-ADK-164
Ecol-ST-1118	Ecol-MDH-9	Ecol-GYRB-4	Ecol-RECA-98	Ecol-ICD-26	Ecol-PURA-13	Ecol-FUMC-6	Ecol-ADK-6
Ecol-ST-1119	Ecol-MDH-70	Ecol-GYRB-87	Ecol-RECA-2	Ecol-ICD-96	Ecol-PURA-144	Ecol-FUMC-4	Ecol-ADK-92
Ecol-ST-1121	Ecol-MDH-9	Ecol-GYRB-4	Ecol-RECA-7	Ecol-ICD-159	Ecol-PURA-23	Ecol-FUMC-4	Ecol-ADK-6
Ecol-ST-1122	Ecol-MDH-7	Ecol-GYRB-57	Ecol-RECA-6	Ecol-ICD-1	Ecol-PURA-18	Ecol-FUMC-11	Ecol-ADK-8
Ecol-ST-1123	Ecol-MDH-9	Ecol-GYRB-5	Ecol-RECA-6	Ecol-ICD-1	Ecol-PURA-8	Ecol-FUMC-6	Ecol-ADK-6
Ecol-ST-1124	Ecol-MDH-8	Ecol-GYRB-4	Ecol-RECA-2	Ecol-ICD-141	Ecol-PURA-18	Ecol-FUMC-7	Ecol-ADK-8
Ecol-ST-1125	Ecol-MDH-24	Ecol-GYRB-15	Ecol-RECA-7	Ecol-ICD-18	Ecol-PURA-26	Ecol-FUMC-4	Ecol-ADK-6
Ecol-ST-1126	Ecol-MDH-24	Ecol-GYRB-4	Ecol-RECA-14	Ecol-ICD-16	Ecol-PURA-5	Ecol-FUMC-4	Ecol-ADK-6
Ecol-ST-1127	Ecol-MDH-7	Ecol-GYRB-4	Ecol-RECA-6	Ecol-ICD-10	Ecol-PURA-8	Ecol-FUMC-134	Ecol-ADK-6
Ecol-ST-1128	Ecol-MDH-9	Ecol-GYRB-5	Ecol-RECA-6	Ecol-ICD-1	Ecol-PURA-8	Ecol-FUMC-65	Ecol-ADK-9
Ecol-ST-1129	Ecol-MDH-1	Ecol-GYRB-1	Ecol-RECA-1	Ecol-ICD-196	Ecol-PURA-1	Ecol-FUMC-4	Ecol-ADK-166
Ecol-ST-1130	Ecol-MDH-1	Ecol-GYRB-1	Ecol-RECA-1	Ecol-ICD-1	Ecol-PURA-1	Ecol-FUMC-10	Ecol-ADK-165
Ecol-ST-1131	Ecol-MDH-1	Ecol-GYRB-136	Ecol-RECA-17	Ecol-ICD-197	Ecol-PURA-2	Ecol-FUMC-23	Ecol-ADK-12
Ecol-ST-1132	Ecol-MDH-24	Ecol-GYRB-33	Ecol-RECA-7	Ecol-ICD-1	Ecol-PURA-8	Ecol-FUMC-213	Ecol-ADK-6
Ecol-ST-1133	Ecol-MDH-26	Ecol-GYRB-24	Ecol-RECA-22	Ecol-ICD-29	Ecol-PURA-19	Ecol-FUMC-32	Ecol-ADK-46
Ecol-ST-1134	Ecol-MDH-96	Ecol-GYRB-125	Ecol-RECA-2	Ecol-ICD-12	Ecol-PURA-8	Ecol-FUMC-88	Ecol-ADK-122
Ecol-ST-1135	Ecol-MDH-26	Ecol-GYRB-97	Ecol-RECA-2	Ecol-ICD-108	Ecol-PURA-79	Ecol-FUMC-11	Ecol-ADK-101
Ecol-ST-1136	Ecol-MDH-9	Ecol-GYRB-4	Ecol-RECA-7	Ecol-ICD-1	Ecol-PURA-48	Ecol-FUMC-212	Ecol-ADK-6
Ecol-ST-1137	Ecol-MDH-8	Ecol-GYRB-57	Ecol-RECA-2	Ecol-ICD-8	Ecol-PURA-8	Ecol-FUMC-11	Ecol-ADK-10
Ecol-ST-1138	Ecol-MDH-11	Ecol-GYRB-32	Ecol-RECA-14	Ecol-ICD-203	Ecol-PURA-8	Ecol-FUMC-29	Ecol-ADK-6
Ecol-ST-1139	Ecol-MDH-8	Ecol-GYRB-1	Ecol-RECA-6	Ecol-ICD-8	Ecol-PURA-18	Ecol-FUMC-7	Ecol-ADK-8
Ecol-ST-1140	Ecol-MDH-80	Ecol-GYRB-164	Ecol-RECA-42	Ecol-ICD-181	Ecol-PURA-1	Ecol-FUMC-23	Ecol-ADK-83
Ecol-ST-1141	Ecol-MDH-8	Ecol-GYRB-183	Ecol-RECA-2	Ecol-ICD-8	Ecol-PURA-8	Ecol-FUMC-11	Ecol-ADK-10
Ecol-ST-1142	Ecol-MDH-142	Ecol-GYRB-85	Ecol-RECA-76	Ecol-ICD-190	Ecol-PURA-141	Ecol-FUMC-111	Ecol-ADK-133
Ecol-ST-1143	Ecol-MDH-5	Ecol-GYRB-16	Ecol-RECA-4	Ecol-ICD-23	Ecol-PURA-138	Ecol-FUMC-201	Ecol-ADK-18
Ecol-ST-1144	Ecol-MDH-12	Ecol-GYRB-4	Ecol-RECA-2	Ecol-ICD-191	Ecol-PURA-8	Ecol-FUMC-7	Ecol-ADK-10
Ecol-ST-1145	Ecol-MDH-8	Ecol-GYRB-4	Ecol-RECA-2	Ecol-ICD-8	Ecol-PURA-8	Ecol-FUMC-211	Ecol-ADK-10
Ecol-ST-1146	Ecol-MDH-24	Ecol-GYRB-4	Ecol-RECA-7	Ecol-ICD-1	Ecol-PURA-8	Ecol-FUMC-29	Ecol-ADK-6
Ecol-ST-1147	Ecol-MDH-135	Ecol-GYRB-4	Ecol-RECA-6	Ecol-ICD-18	Ecol-PURA-7	Ecol-FUMC-4	Ecol-ADK-6
Ecol-ST-1148	Ecol-MDH-11	Ecol-GYRB-3	Ecol-RECA-14	Ecol-ICD-18	Ecol-PURA-7	Ecol-FUMC-95	Ecol-ADK-6
Ecol-ST-1149	Ecol-MDH-91	Ecol-GYRB-84	Ecol-RECA-136	Ecol-ICD-119	Ecol-PURA-37	Ecol-FUMC-115	Ecol-ADK-76
Ecol-ST-1150	Ecol-MDH-20	Ecol-GYRB-33	Ecol-RECA-7	Ecol-ICD-10	Ecol-PURA-12	Ecol-FUMC-185	Ecol-ADK-6
Ecol-ST-1151	Ecol-MDH-9	Ecol-GYRB-175	Ecol-RECA-7	Ecol-ICD-18	Ecol-PURA-8	Ecol-FUMC-69	Ecol-ADK-6
Ecol-ST-1152	Ecol-MDH-24	Ecol-GYRB-176	Ecol-RECA-17	Ecol-ICD-194	Ecol-PURA-2	Ecol-FUMC-34	Ecol-ADK-87
Ecol-ST-1153	Ecol-MDH-11	Ecol-GYRB-15	Ecol-RECA-6	Ecol-ICD-195	Ecol-PURA-7	Ecol-FUMC-41	Ecol-ADK-43
Ecol-ST-1154	Ecol-MDH-148	Ecol-GYRB-9	Ecol-RECA-25	Ecol-ICD-13	Ecol-PURA-11	Ecol-FUMC-24	Ecol-ADK-36
Ecol-ST-1155	Ecol-MDH-149	Ecol-GYRB-19	Ecol-RECA-30	Ecol-ICD-13	Ecol-PURA-28	Ecol-FUMC-147	Ecol-ADK-13
Ecol-ST-1156	Ecol-MDH-137	Ecol-GYRB-160	Ecol-RECA-19	Ecol-ICD-173	Ecol-PURA-16	Ecol-FUMC-22	Ecol-ADK-62
Ecol-ST-1157	Ecol-MDH-9	Ecol-GYRB-5	Ecol-RECA-7	Ecol-ICD-26	Ecol-PURA-7	Ecol-FUMC-29	Ecol-ADK-137
Ecol-ST-1158	Ecol-MDH-5	Ecol-GYRB-17	Ecol-RECA-4	Ecol-ICD-6	Ecol-PURA-5	Ecol-FUMC-3	Ecol-ADK-18
Ecol-ST-1159	Ecol-MDH-17	Ecol-GYRB-10	Ecol-RECA-17	Ecol-ICD-13	Ecol-PURA-25	Ecol-FUMC-52	Ecol-ADK-18
Ecol-ST-1161	Ecol-MDH-17	Ecol-GYRB-10	Ecol-RECA-25	Ecol-ICD-13	Ecol-PURA-10	Ecol-FUMC-44	Ecol-ADK-36
Ecol-ST-1162	Ecol-MDH-17	Ecol-GYRB-30	Ecol-RECA-96	Ecol-ICD-119	Ecol-PURA-25	Ecol-FUMC-39	Ecol-ADK-38
Ecol-ST-1163	Ecol-MDH-7	Ecol-GYRB-56	Ecol-RECA-46	Ecol-ICD-106	Ecol-PURA-50	Ecol-FUMC-45	Ecol-ADK-20
Ecol-ST-1164	Ecol-MDH-30	Ecol-GYRB-19	Ecol-RECA-2	Ecol-ICD-14	Ecol-PURA-152	Ecol-FUMC-24	Ecol-ADK-13
Ecol-ST-1165	Ecol-MDH-30	Ecol-GYRB-9	Ecol-RECA-25	Ecol-ICD-36	Ecol-PURA-44	Ecol-FUMC-43	Ecol-ADK-21
Ecol-ST-1166	Ecol-MDH-153	Ecol-GYRB-182	Ecol-RECA-134	Ecol-ICD-204	Ecol-PURA-2	Ecol-FUMC-224	Ecol-ADK-172
Ecol-ST-1167	Ecol-MDH-9	Ecol-GYRB-5	Ecol-RECA-2	Ecol-ICD-10	Ecol-PURA-8	Ecol-FUMC-6	Ecol-ADK-6
Ecol-ST-1168	Ecol-MDH-17	Ecol-GYRB-19	Ecol-RECA-26	Ecol-ICD-13	Ecol-PURA-11	Ecol-FUMC-38	Ecol-ADK-55
Ecol-ST-1169	Ecol-MDH-24	Ecol-GYRB-19	Ecol-RECA-6	Ecol-ICD-26	Ecol-PURA-11	Ecol-FUMC-38	Ecol-ADK-55
Ecol-ST-1170	Ecol-MDH-23	Ecol-GYRB-19	Ecol-RECA-109	Ecol-ICD-13	Ecol-PURA-28	Ecol-FUMC-40	Ecol-ADK-13
Ecol-ST-1171	Ecol-MDH-5	Ecol-GYRB-19	Ecol-RECA-2	Ecol-ICD-43	Ecol-PURA-11	Ecol-FUMC-38	Ecol-ADK-37
Ecol-ST-1172	Ecol-MDH-7	Ecol-GYRB-14	Ecol-RECA-6	Ecol-ICD-18	Ecol-PURA-18	Ecol-FUMC-6	Ecol-ADK-6
Ecol-ST-1173	Ecol-MDH-17	Ecol-GYRB-19	Ecol-RECA-9	Ecol-ICD-37	Ecol-PURA-11	Ecol-FUMC-38	Ecol-ADK-37
Ecol-ST-1174	Ecol-MDH-16	Ecol-GYRB-9	Ecol-RECA-26	Ecol-ICD-13	Ecol-PURA-10	Ecol-FUMC-13	Ecol-ADK-13
Ecol-ST-1175	Ecol-MDH-8	Ecol-GYRB-5	Ecol-RECA-2	Ecol-ICD-8	Ecol-PURA-145	Ecol-FUMC-7	Ecol-ADK-10
Ecol-ST-1176	Ecol-MDH-118	Ecol-GYRB-141	Ecol-RECA-107	Ecol-ICD-155	Ecol-PURA-120	Ecol-FUMC-171	Ecol-ADK-146
Ecol-ST-1177	Ecol-MDH-5	Ecol-GYRB-2	Ecol-RECA-19	Ecol-ICD-211	Ecol-PURA-5	Ecol-FUMC-26	Ecol-ADK-4
Ecol-ST-1178	Ecol-MDH-12	Ecol-GYRB-5	Ecol-RECA-2	Ecol-ICD-8	Ecol-PURA-1	Ecol-FUMC-27	Ecol-ADK-10
Ecol-ST-1179	Ecol-MDH-4	Ecol-GYRB-29	Ecol-RECA-73	Ecol-ICD-25	Ecol-PURA-156	Ecol-FUMC-37	Ecol-ADK-35
Ecol-ST-1180	Ecol-MDH-9	Ecol-GYRB-5	Ecol-RECA-6	Ecol-ICD-1	Ecol-PURA-13	Ecol-FUMC-1	Ecol-ADK-9
Ecol-ST-1181	Ecol-MDH-5	Ecol-GYRB-32	Ecol-RECA-19	Ecol-ICD-211	Ecol-PURA-5	Ecol-FUMC-29	Ecol-ADK-6
Ecol-ST-1182	Ecol-MDH-11	Ecol-GYRB-17	Ecol-RECA-6	Ecol-ICD-16	Ecol-PURA-8	Ecol-FUMC-106	Ecol-ADK-16
Ecol-ST-1183	Ecol-MDH-17	Ecol-GYRB-47	Ecol-RECA-26	Ecol-ICD-37	Ecol-PURA-11	Ecol-FUMC-40	Ecol-ADK-53
Ecol-ST-1184	Ecol-MDH-36	Ecol-GYRB-33	Ecol-RECA-29	Ecol-ICD-13	Ecol-PURA-28	Ecol-FUMC-4	Ecol-ADK-6
Ecol-ST-1185	Ecol-MDH-59	Ecol-GYRB-47	Ecol-RECA-62	Ecol-ICD-29	Ecol-PURA-58	Ecol-FUMC-40	Ecol-ADK-53
Ecol-ST-1186	Ecol-MDH-20	Ecol-GYRB-33	Ecol-RECA-7	Ecol-ICD-1	Ecol-PURA-18	Ecol-FUMC-6	Ecol-ADK-6
Ecol-ST-1187	Ecol-MDH-11	Ecol-GYRB-12	Ecol-RECA-2	Ecol-ICD-26	Ecol-PURA-8	Ecol-FUMC-4	Ecol-ADK-6
Ecol-ST-1188	Ecol-MDH-36	Ecol-GYRB-78	Ecol-RECA-29	Ecol-ICD-13	Ecol-PURA-28	Ecol-FUMC-88	Ecol-ADK-85
Ecol-ST-1189	Ecol-MDH-11	Ecol-GYRB-47	Ecol-RECA-6	Ecol-ICD-16	Ecol-PURA-8	Ecol-FUMC-40	Ecol-ADK-53
Ecol-ST-1190	Ecol-MDH-36	Ecol-GYRB-19	Ecol-RECA-29	Ecol-ICD-13	Ecol-PURA-28	Ecol-FUMC-38	Ecol-ADK-37
Ecol-ST-1191	Ecol-MDH-5	Ecol-GYRB-33	Ecol-RECA-4	Ecol-ICD-6	Ecol-PURA-5	Ecol-FUMC-4	Ecol-ADK-6
Ecol-ST-1192	Ecol-MDH-11	Ecol-GYRB-2	Ecol-RECA-44	Ecol-ICD-16	Ecol-PURA-8	Ecol-FUMC-26	Ecol-ADK-4
Ecol-ST-1193	Ecol-MDH-17	Ecol-GYRB-10	Ecol-RECA-10	Ecol-ICD-200	Ecol-PURA-7	Ecol-FUMC-14	Ecol-ADK-14
Ecol-ST-1194	Ecol-MDH-8	Ecol-GYRB-95	Ecol-RECA-2	Ecol-ICD-8	Ecol-PURA-7	Ecol-FUMC-11	Ecol-ADK-6
Ecol-ST-1195	Ecol-MDH-36	Ecol-GYRB-47	Ecol-RECA-7	Ecol-ICD-13	Ecol-PURA-28	Ecol-FUMC-40	Ecol-ADK-53
Ecol-ST-1196	Ecol-MDH-11	Ecol-GYRB-33	Ecol-RECA-2	Ecol-ICD-26	Ecol-PURA-8	Ecol-FUMC-6	Ecol-ADK-6
Ecol-ST-1197	Ecol-MDH-5	Ecol-GYRB-187	Ecol-RECA-4	Ecol-ICD-6	Ecol-PURA-5	Ecol-FUMC-106	Ecol-ADK-18
Ecol-ST-1198	Ecol-MDH-125	Ecol-GYRB-47	Ecol-RECA-29	Ecol-ICD-13	Ecol-PURA-99	Ecol-FUMC-40	Ecol-ADK-53
Ecol-ST-1199	Ecol-MDH-141	Ecol-GYRB-134	Ecol-RECA-125	Ecol-ICD-189	Ecol-PURA-66	Ecol-FUMC-200	Ecol-ADK-163
Ecol-ST-1201	Ecol-MDH-7	Ecol-GYRB-5	Ecol-RECA-2	Ecol-ICD-8	Ecol-PURA-8	Ecol-FUMC-11	Ecol-ADK-10
Ecol-ST-1202	Ecol-MDH-161	Ecol-GYRB-188	Ecol-RECA-6	Ecol-ICD-83	Ecol-PURA-8	Ecol-FUMC-153	Ecol-ADK-64
Ecol-ST-1204	Ecol-MDH-159	Ecol-GYRB-120	Ecol-RECA-2	Ecol-ICD-161	Ecol-PURA-2	Ecol-FUMC-230	Ecol-ADK-83
Ecol-ST-1205	Ecol-MDH-7	Ecol-GYRB-5	Ecol-RECA-14	Ecol-ICD-18	Ecol-PURA-8	Ecol-FUMC-4	Ecol-ADK-6
Ecol-ST-1209	Ecol-MDH-4	Ecol-GYRB-29	Ecol-RECA-73	Ecol-ICD-8	Ecol-PURA-5	Ecol-FUMC-11	Ecol-ADK-6
Ecol-ST-1211	Ecol-MDH-11	Ecol-GYRB-15	Ecol-RECA-6	Ecol-ICD-8	Ecol-PURA-26	Ecol-FUMC-6	Ecol-ADK-6
Ecol-ST-1215	Ecol-MDH-165	Ecol-GYRB-47	Ecol-RECA-29	Ecol-ICD-13	Ecol-PURA-28	Ecol-FUMC-40	Ecol-ADK-53
Ecol-ST-1216	Ecol-MDH-36	Ecol-GYRB-2	Ecol-RECA-19	Ecol-ICD-25	Ecol-PURA-5	Ecol-FUMC-26	Ecol-ADK-4
Ecol-ST-1217	Ecol-MDH-36	Ecol-GYRB-19	Ecol-RECA-10	Ecol-ICD-22	Ecol-PURA-11	Ecol-FUMC-14	Ecol-ADK-13
Ecol-ST-1218	Ecol-MDH-17	Ecol-GYRB-190	Ecol-RECA-93	Ecol-ICD-13	Ecol-PURA-30	Ecol-FUMC-13	Ecol-ADK-76
Ecol-ST-1219	Ecol-MDH-74	Ecol-GYRB-7	Ecol-RECA-7	Ecol-ICD-45	Ecol-PURA-3	Ecol-FUMC-113	Ecol-ADK-6
Ecol-ST-1224	Ecol-MDH-8	Ecol-GYRB-4	Ecol-RECA-2	Ecol-ICD-56	Ecol-PURA-8	Ecol-FUMC-11	Ecol-ADK-10
Ecol-ST-1228	Ecol-MDH-166	Ecol-GYRB-196	Ecol-RECA-19	Ecol-ICD-212	Ecol-PURA-5	Ecol-FUMC-26	Ecol-ADK-79
Ecol-ST-1229	Ecol-MDH-12	Ecol-GYRB-195	Ecol-RECA-2	Ecol-ICD-10	Ecol-PURA-8	Ecol-FUMC-27	Ecol-ADK-78
Ecol-ST-1230	Ecol-MDH-167	Ecol-GYRB-5	Ecol-RECA-141	Ecol-ICD-16	Ecol-PURA-8	Ecol-FUMC-29	Ecol-ADK-80
Ecol-ST-1231	Ecol-MDH-151	Ecol-GYRB-19	Ecol-RECA-26	Ecol-ICD-37	Ecol-PURA-11	Ecol-FUMC-38	Ecol-ADK-37
Ecol-ST-1232	Ecol-MDH-5	Ecol-GYRB-27	Ecol-RECA-4	Ecol-ICD-6	Ecol-PURA-5	Ecol-FUMC-40	Ecol-ADK-21
Ecol-ST-1233	Ecol-MDH-23	Ecol-GYRB-19	Ecol-RECA-10	Ecol-ICD-36	Ecol-PURA-11	Ecol-FUMC-40	Ecol-ADK-13
Ecol-ST-1234	Ecol-MDH-11	Ecol-GYRB-15	Ecol-RECA-17	Ecol-ICD-18	Ecol-PURA-7	Ecol-FUMC-41	Ecol-ADK-43
Ecol-ST-1235	Ecol-MDH-7	Ecol-GYRB-197	Ecol-RECA-46	Ecol-ICD-106	Ecol-PURA-50	Ecol-FUMC-45	Ecol-ADK-20
Ecol-ST-1236	Ecol-MDH-30	Ecol-GYRB-13	Ecol-RECA-30	Ecol-ICD-100	Ecol-PURA-25	Ecol-FUMC-195	Ecol-ADK-170
Ecol-ST-1237	Ecol-MDH-8	Ecol-GYRB-1	Ecol-RECA-6	Ecol-ICD-8	Ecol-PURA-18	Ecol-FUMC-236	Ecol-ADK-8
Ecol-ST-1238	Ecol-MDH-8	Ecol-GYRB-4	Ecol-RECA-2	Ecol-ICD-13	Ecol-PURA-8	Ecol-FUMC-11	Ecol-ADK-10
Ecol-ST-1239	Ecol-MDH-20	Ecol-GYRB-4	Ecol-RECA-2	Ecol-ICD-205	Ecol-PURA-8	Ecol-FUMC-225	Ecol-ADK-10
Ecol-ST-1240	Ecol-MDH-9	Ecol-GYRB-22	Ecol-RECA-14	Ecol-ICD-18	Ecol-PURA-1	Ecol-FUMC-29	Ecol-ADK-148
Ecol-ST-1241	Ecol-MDH-4	Ecol-GYRB-2	Ecol-RECA-118	Ecol-ICD-4	Ecol-PURA-4	Ecol-FUMC-2	Ecol-ADK-4
Ecol-ST-1242	Ecol-MDH-23	Ecol-GYRB-19	Ecol-RECA-26	Ecol-ICD-36	Ecol-PURA-44	Ecol-FUMC-103	Ecol-ADK-171
Ecol-ST-1243	Ecol-MDH-5	Ecol-GYRB-5	Ecol-RECA-2	Ecol-ICD-9	Ecol-PURA-8	Ecol-FUMC-6	Ecol-ADK-6
Ecol-ST-1244	Ecol-MDH-8	Ecol-GYRB-5	Ecol-RECA-2	Ecol-ICD-8	Ecol-PURA-18	Ecol-FUMC-7	Ecol-ADK-6
Ecol-ST-1245	Ecol-MDH-157	Ecol-GYRB-186	Ecol-RECA-138	Ecol-ICD-12	Ecol-PURA-153	Ecol-FUMC-228	Ecol-ADK-127
Ecol-ST-1246	Ecol-MDH-11	Ecol-GYRB-15	Ecol-RECA-6	Ecol-ICD-56	Ecol-PURA-26	Ecol-FUMC-4	Ecol-ADK-6
Ecol-ST-1247	Ecol-MDH-8	Ecol-GYRB-4	Ecol-RECA-2	Ecol-ICD-8	Ecol-PURA-3	Ecol-FUMC-11	Ecol-ADK-10
Ecol-ST-1248	Ecol-MDH-9	Ecol-GYRB-12	Ecol-RECA-7	Ecol-ICD-1	Ecol-PURA-8	Ecol-FUMC-29	Ecol-ADK-6
Ecol-ST-1249	Ecol-MDH-24	Ecol-GYRB-5	Ecol-RECA-6	Ecol-ICD-16	Ecol-PURA-18	Ecol-FUMC-23	Ecol-ADK-6
Ecol-ST-1250	Ecol-MDH-7	Ecol-GYRB-7	Ecol-RECA-7	Ecol-ICD-45	Ecol-PURA-3	Ecol-FUMC-23	Ecol-ADK-100
Ecol-ST-1251	Ecol-MDH-8	Ecol-GYRB-4	Ecol-RECA-6	Ecol-ICD-10	Ecol-PURA-8	Ecol-FUMC-27	Ecol-ADK-6
Ecol-ST-1252	Ecol-MDH-7	Ecol-GYRB-12	Ecol-RECA-7	Ecol-ICD-16	Ecol-PURA-7	Ecol-FUMC-4	Ecol-ADK-176
Ecol-ST-1253	Ecol-MDH-11	Ecol-GYRB-14	Ecol-RECA-2	Ecol-ICD-210	Ecol-PURA-12	Ecol-FUMC-19	Ecol-ADK-6
Ecol-ST-1254	Ecol-MDH-11	Ecol-GYRB-15	Ecol-RECA-6	Ecol-ICD-90	Ecol-PURA-8	Ecol-FUMC-229	Ecol-ADK-43
Ecol-ST-1255	Ecol-MDH-23	Ecol-GYRB-19	Ecol-RECA-26	Ecol-ICD-36	Ecol-PURA-154	Ecol-FUMC-103	Ecol-ADK-88
Ecol-ST-1256	Ecol-MDH-158	Ecol-GYRB-64	Ecol-RECA-6	Ecol-ICD-18	Ecol-PURA-8	Ecol-FUMC-23	Ecol-ADK-9
Ecol-ST-1257	Ecol-MDH-17	Ecol-GYRB-10	Ecol-RECA-28	Ecol-ICD-119	Ecol-PURA-11	Ecol-FUMC-39	Ecol-ADK-36
Ecol-ST-1258	Ecol-MDH-9	Ecol-GYRB-15	Ecol-RECA-6	Ecol-ICD-102	Ecol-PURA-73	Ecol-FUMC-23	Ecol-ADK-6
Ecol-ST-1259	Ecol-MDH-8	Ecol-GYRB-4	Ecol-RECA-2	Ecol-ICD-8	Ecol-PURA-8	Ecol-FUMC-11	Ecol-ADK-147
Ecol-ST-1260	Ecol-MDH-8	Ecol-GYRB-4	Ecol-RECA-2	Ecol-ICD-8	Ecol-PURA-155	Ecol-FUMC-11	Ecol-ADK-10
Ecol-ST-1261	Ecol-MDH-7	Ecol-GYRB-14	Ecol-RECA-71	Ecol-ICD-18	Ecol-PURA-7	Ecol-FUMC-6	Ecol-ADK-178
Ecol-ST-1262	Ecol-MDH-17	Ecol-GYRB-9	Ecol-RECA-25	Ecol-ICD-13	Ecol-PURA-11	Ecol-FUMC-24	Ecol-ADK-177
Ecol-ST-1263	Ecol-MDH-8	Ecol-GYRB-4	Ecol-RECA-2	Ecol-ICD-8	Ecol-PURA-12	Ecol-FUMC-11	Ecol-ADK-10
Ecol-ST-1264	Ecol-MDH-24	Ecol-GYRB-4	Ecol-RECA-6	Ecol-ICD-10	Ecol-PURA-8	Ecol-FUMC-11	Ecol-ADK-6
Ecol-ST-1265	Ecol-MDH-1	Ecol-GYRB-8	Ecol-RECA-17	Ecol-ICD-12	Ecol-PURA-1	Ecol-FUMC-193	Ecol-ADK-179
Ecol-ST-1266	Ecol-MDH-24	Ecol-GYRB-53	Ecol-RECA-42	Ecol-ICD-140	Ecol-PURA-85	Ecol-FUMC-184	Ecol-ADK-168
Ecol-ST-1267	Ecol-MDH-9	Ecol-GYRB-143	Ecol-RECA-7	Ecol-ICD-159	Ecol-PURA-23	Ecol-FUMC-8	Ecol-ADK-6
Ecol-ST-1268	Ecol-MDH-168	Ecol-GYRB-16	Ecol-RECA-95	Ecol-ICD-6	Ecol-PURA-5	Ecol-FUMC-22	Ecol-ADK-35
Ecol-ST-1269	Ecol-MDH-17	Ecol-GYRB-156	Ecol-RECA-17	Ecol-ICD-14	Ecol-PURA-25	Ecol-FUMC-52	Ecol-ADK-180
Ecol-ST-1270	Ecol-MDH-20	Ecol-GYRB-12	Ecol-RECA-7	Ecol-ICD-1	Ecol-PURA-12	Ecol-FUMC-45	Ecol-ADK-20
Ecol-ST-1272	Ecol-MDH-14	Ecol-GYRB-87	Ecol-RECA-7	Ecol-ICD-1	Ecol-PURA-7	Ecol-FUMC-63	Ecol-ADK-11
Ecol-ST-1273	Ecol-MDH-1	Ecol-GYRB-1	Ecol-RECA-1	Ecol-ICD-1	Ecol-PURA-1	Ecol-FUMC-75	Ecol-ADK-1
Ecol-ST-1274	Ecol-MDH-13	Ecol-GYRB-1	Ecol-RECA-50	Ecol-ICD-174	Ecol-PURA-3	Ecol-FUMC-61	Ecol-ADK-1
Ecol-ST-1275	Ecol-MDH-13	Ecol-GYRB-6	Ecol-RECA-50	Ecol-ICD-11	Ecol-PURA-3	Ecol-FUMC-61	Ecol-ADK-167
Ecol-ST-1276	Ecol-MDH-7	Ecol-GYRB-167	Ecol-RECA-2	Ecol-ICD-198	Ecol-PURA-157	Ecol-FUMC-231	Ecol-ADK-17
Ecol-ST-1277	Ecol-MDH-160	Ecol-GYRB-4	Ecol-RECA-17	Ecol-ICD-12	Ecol-PURA-162	Ecol-FUMC-232	Ecol-ADK-127
Ecol-ST-1278	Ecol-MDH-17	Ecol-GYRB-9	Ecol-RECA-25	Ecol-ICD-13	Ecol-PURA-11	Ecol-FUMC-238	Ecol-ADK-36
Ecol-ST-1279	Ecol-MDH-20	Ecol-GYRB-12	Ecol-RECA-7	Ecol-ICD-1	Ecol-PURA-12	Ecol-FUMC-4	Ecol-ADK-41
