stid	a1	a2	a3	a4	a5	a6	a7
Cjej-ST-4226	Cjej-aspA-2	Cjej-glnA-75	Cjej-pgm-141	Cjej-tkt-34	Cjej-glyA-48	Cjej-uncA-1	Cjej-gltA-2
Cjej-ST-4227	Cjej-aspA-24	Cjej-glnA-2	Cjej-pgm-10	Cjej-tkt-3	Cjej-glyA-2	Cjej-uncA-1	Cjej-gltA-10
Cjej-ST-4228	Cjej-aspA-24	Cjej-glnA-2	Cjej-pgm-10	Cjej-tkt-34	Cjej-glyA-2	Cjej-uncA-1	Cjej-gltA-2
Cjej-ST-4229	Cjej-aspA-43	Cjej-glnA-25	Cjej-pgm-149	Cjej-tkt-12	Cjej-glyA-10	Cjej-uncA-35	Cjej-gltA-5
Cjej-ST-4230	Cjej-aspA-43	Cjej-glnA-75	Cjej-pgm-141	Cjej-tkt-34	Cjej-glyA-48	Cjej-uncA-1	Cjej-gltA-4
Cjej-ST-4231	Cjej-aspA-75	Cjej-glnA-2	Cjej-pgm-10	Cjej-tkt-3	Cjej-glyA-2	Cjej-uncA-1	Cjej-gltA-14
Cjej-ST-4232	Cjej-aspA-151	Cjej-glnA-75	Cjej-pgm-141	Cjej-tkt-34	Cjej-glyA-48	Cjej-uncA-1	Cjej-gltA-10
Cjej-ST-4233	Cjej-aspA-249	Cjej-glnA-75	Cjej-pgm-141	Cjej-tkt-34	Cjej-glyA-48	Cjej-uncA-1	Cjej-gltA-4
Cjej-ST-4234	Cjej-aspA-259	Cjej-glnA-1	Cjej-pgm-2	Cjej-tkt-1	Cjej-glyA-3	Cjej-uncA-5	Cjej-gltA-1
Cjej-ST-4235	Cjej-aspA-4	Cjej-glnA-17	Cjej-pgm-2	Cjej-tkt-1	Cjej-glyA-3	Cjej-uncA-5	Cjej-gltA-2
Cjej-ST-4236	Cjej-aspA-62	Cjej-glnA-4	Cjej-pgm-1	Cjej-tkt-1	Cjej-glyA-2	Cjej-uncA-5	Cjej-gltA-5
Cjej-ST-4237	Cjej-aspA-10	Cjej-glnA-86	Cjej-pgm-260	Cjej-tkt-401	Cjej-glyA-62	Cjej-uncA-6	Cjej-gltA-2
Cjej-ST-4238	Cjej-aspA-9	Cjej-glnA-2	Cjej-pgm-11	Cjej-tkt-3	Cjej-glyA-10	Cjej-uncA-1	Cjej-gltA-52
Cjej-ST-4239	Cjej-aspA-124	Cjej-glnA-39	Cjej-pgm-189	Cjej-tkt-35	Cjej-glyA-79	Cjej-uncA-41	Cjej-gltA-30
Cjej-ST-4240	Cjej-aspA-67	Cjej-glnA-4	Cjej-pgm-11	Cjej-tkt-3	Cjej-glyA-68	Cjej-uncA-6	Cjej-gltA-5
Cjej-ST-4241	Cjej-aspA-9	Cjej-glnA-53	Cjej-pgm-23	Cjej-tkt-3	Cjej-glyA-2	Cjej-uncA-3	Cjej-gltA-5
Cjej-ST-4242	Cjej-aspA-7	Cjej-glnA-17	Cjej-pgm-350	Cjej-tkt-3	Cjej-glyA-10	Cjej-uncA-3	Cjej-gltA-5
Cjej-ST-4243	Cjej-aspA-7	Cjej-glnA-17	Cjej-pgm-23	Cjej-tkt-3	Cjej-glyA-2	Cjej-uncA-12	Cjej-gltA-2
Cjej-ST-4244	Cjej-aspA-7	Cjej-glnA-30	Cjej-pgm-89	Cjej-tkt-59	Cjej-glyA-15	Cjej-uncA-6	Cjej-gltA-2
Cjej-ST-4245	Cjej-aspA-24	Cjej-glnA-2	Cjej-pgm-89	Cjej-tkt-3	Cjej-glyA-3	Cjej-uncA-6	Cjej-gltA-2
Cjej-ST-4246	Cjej-aspA-9	Cjej-glnA-2	Cjej-pgm-11	Cjej-tkt-5	Cjej-glyA-10	Cjej-uncA-6	Cjej-gltA-2
Cjej-ST-4247	Cjej-aspA-8	Cjej-glnA-5	Cjej-pgm-11	Cjej-tkt-12	Cjej-glyA-2	Cjej-uncA-6	Cjej-gltA-2
Cjej-ST-4248	Cjej-aspA-7	Cjej-glnA-2	Cjej-pgm-23	Cjej-tkt-37	Cjej-glyA-10	Cjej-uncA-1	Cjej-gltA-6
Cjej-ST-4249	Cjej-aspA-7	Cjej-glnA-2	Cjej-pgm-10	Cjej-tkt-3	Cjej-glyA-2	Cjej-uncA-3	Cjej-gltA-5
Cjej-ST-4250	Cjej-aspA-55	Cjej-glnA-172	Cjej-pgm-125	Cjej-tkt-83	Cjej-glyA-49	Cjej-uncA-6	Cjej-gltA-21
Cjej-ST-4251	Cjej-aspA-8	Cjej-glnA-2	Cjej-pgm-11	Cjej-tkt-3	Cjej-glyA-2	Cjej-uncA-6	Cjej-gltA-5
Cjej-ST-4252	Cjej-aspA-37	Cjej-glnA-52	Cjej-pgm-127	Cjej-tkt-25	Cjej-glyA-26	Cjej-uncA-23	Cjej-gltA-57
Cjej-ST-4253	Cjej-aspA-2	Cjej-glnA-17	Cjej-pgm-2	Cjej-tkt-1	Cjej-glyA-3	Cjej-uncA-5	Cjej-gltA-52
Cjej-ST-4254	Cjej-aspA-37	Cjej-glnA-52	Cjej-pgm-129	Cjej-tkt-25	Cjej-glyA-26	Cjej-uncA-23	Cjej-gltA-57
Cjej-ST-4255	Cjej-aspA-62	Cjej-glnA-3	Cjej-pgm-3	Cjej-tkt-75	Cjej-glyA-331	Cjej-uncA-3	Cjej-gltA-6
Cjej-ST-4256	Cjej-aspA-8	Cjej-glnA-2	Cjej-pgm-153	Cjej-tkt-3	Cjej-glyA-212	Cjej-uncA-147	Cjej-gltA-2
Cjej-ST-4257	Cjej-aspA-8	Cjej-glnA-52	Cjej-pgm-127	Cjej-tkt-29	Cjej-glyA-26	Cjej-uncA-23	Cjej-gltA-225
Cjej-ST-4258	Cjej-aspA-2	Cjej-glnA-2	Cjej-pgm-10	Cjej-tkt-59	Cjej-glyA-10	Cjej-uncA-5	Cjej-gltA-2
Cjej-ST-4259	Cjej-aspA-8	Cjej-glnA-10	Cjej-pgm-13	Cjej-tkt-12	Cjej-glyA-2	Cjej-uncA-6	Cjej-gltA-2
Cjej-ST-4260	Cjej-aspA-55	Cjej-glnA-21	Cjej-pgm-4	Cjej-tkt-37	Cjej-glyA-71	Cjej-uncA-3	Cjej-gltA-2
Cjej-ST-4261	Cjej-aspA-14	Cjej-glnA-21	Cjej-pgm-153	Cjej-tkt-3	Cjej-glyA-10	Cjej-uncA-6	Cjej-gltA-2
Cjej-ST-4262	Cjej-aspA-2	Cjej-glnA-217	Cjej-pgm-23	Cjej-tkt-100	Cjej-glyA-3	Cjej-uncA-5	Cjej-gltA-52
Cjej-ST-4263	Cjej-aspA-14	Cjej-glnA-21	Cjej-pgm-23	Cjej-tkt-3	Cjej-glyA-10	Cjej-uncA-6	Cjej-gltA-2
